START_DATE,count
12/12/2014,1
12/12/2014,1
12/13/2014,1
12/14/2014,1
12/14/2014,1
12/14/2014,1
12/15/2014,1
12/15/2014,3
12/15/2014,1
12/15/2014,1
12/16/2014,1
12/16/2014,2
12/16/2014,1
12/17/2014,1
12/17/2014,1
12/17/2014,1
12/17/2014,1
12/17/2014,1
12/18/2014,2
12/18/2014,1
12/19/2014,1
12/19/2014,1
12/19/2014,1
12/19/2014,1
12/19/2014,1
12/19/2014,1
12/19/2014,1
12/19/2014,1
12/20/2014,1
12/20/2014,1
12/20/2014,1
12/22/2014,1
12/22/2014,1
12/22/2014,1
12/22/2014,1
12/22/2014,2
12/22/2014,1
12/22/2014,1
12/23/2014,1
12/23/2014,1
12/23/2014,1
12/23/2014,1
12/23/2014,2
12/23/2014,1
12/23/2014,1
12/23/2014,1
12/23/2014,1
12/23/2014,1
12/24/2014,1
12/24/2014,1
12/24/2014,1
12/24/2014,1
12/24/2014,1
12/24/2014,1
12/24/2014,1
12/25/2014,1
12/25/2014,1
12/26/2014,1
12/26/2014,1
12/26/2014,1
12/26/2014,1
12/26/2014,1
12/26/2014,1
12/27/2014,1
12/27/2014,1
12/28/2014,1
12/28/2014,1
12/28/2014,1
12/28/2014,1
12/28/2014,1
12/29/2014,1
12/29/2014,1
12/29/2014,1
12/29/2014,2
12/29/2014,1
12/29/2014,2
12/29/2014,1
12/29/2014,1
12/29/2014,1
12/30/2014,1
12/30/2014,1
12/30/2014,1
12/30/2014,1
12/30/2014,1
12/30/2014,1
12/30/2014,1
12/30/2014,1
12/30/2014,1
12/30/2014,1
12/30/2014,1
12/30/2014,1
12/30/2014,1
12/30/2014,1
12/31/2014,1
12/31/2014,1
12/31/2014,1
12/31/2014,1
12/31/2014,2
12/31/2014,1
12/31/2014,1
12/31/2014,1
12/31/2014,2
12/31/2014,3
12/31/2014,1
12/31/2014,1
12/31/2014,1
12/31/2014,1
12/31/2014,1
12/31/2014,1
12/31/2014,1
01/01/2015,1
01/01/2015,1
01/01/2015,3
01/01/2015,3
01/01/2015,2
01/01/2015,1
01/01/2015,4
01/01/2015,1
01/01/2015,1
01/01/2015,3
01/01/2015,1
01/01/2015,2
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,3
01/01/2015,3
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,3
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,2
01/01/2015,1
01/01/2015,1
01/01/2015,2
01/01/2015,1
01/01/2015,1
01/01/2015,2
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,3
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/01/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,2
01/02/2015,1
01/02/2015,1
01/02/2015,2
01/02/2015,1
01/02/2015,2
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,2
01/02/2015,1
01/02/2015,2
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,3
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,2
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,2
01/02/2015,2
01/02/2015,1
01/02/2015,2
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,2
01/02/2015,1
01/02/2015,2
01/02/2015,3
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,2
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/02/2015,1
01/03/2015,1
01/03/2015,2
01/03/2015,1
01/03/2015,2
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,2
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,2
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,2
01/03/2015,2
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,2
01/03/2015,1
01/03/2015,1
01/03/2015,2
01/03/2015,1
01/03/2015,1
01/03/2015,2
01/03/2015,2
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,2
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,2
01/03/2015,1
01/03/2015,2
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,1
01/03/2015,2
01/03/2015,1
01/03/2015,1
01/04/2015,2
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,2
01/04/2015,1
01/04/2015,1
01/04/2015,3
01/04/2015,1
01/04/2015,4
01/04/2015,3
01/04/2015,1
01/04/2015,2
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,2
01/04/2015,1
01/04/2015,2
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,2
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,2
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,2
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,2
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,2
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/04/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,3
01/05/2015,1
01/05/2015,2
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,2
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,2
01/05/2015,3
01/05/2015,1
01/05/2015,2
01/05/2015,2
01/05/2015,1
01/05/2015,1
01/05/2015,3
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,2
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,2
01/05/2015,3
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,2
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/05/2015,2
01/05/2015,1
01/05/2015,1
01/05/2015,2
01/05/2015,1
01/05/2015,1
01/05/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,2
01/06/2015,1
01/06/2015,1
01/06/2015,3
01/06/2015,2
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,2
01/06/2015,1
01/06/2015,2
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,2
01/06/2015,1
01/06/2015,2
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,3
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,3
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,1
01/06/2015,2
01/06/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,2
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,2
01/07/2015,1
01/07/2015,2
01/07/2015,1
01/07/2015,3
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,2
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,1
01/07/2015,2
01/07/2015,1
01/07/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,2
01/08/2015,2
01/08/2015,1
01/08/2015,1
01/08/2015,3
01/08/2015,1
01/08/2015,3
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,2
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,4
01/08/2015,1
01/08/2015,2
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/08/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,2
01/09/2015,1
01/09/2015,1
01/09/2015,5
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,2
01/09/2015,1
01/09/2015,3
01/09/2015,1
01/09/2015,1
01/09/2015,3
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,3
01/09/2015,1
01/09/2015,1
01/09/2015,2
01/09/2015,2
01/09/2015,2
01/09/2015,1
01/09/2015,2
01/09/2015,1
01/09/2015,2
01/09/2015,1
01/09/2015,2
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,1
01/09/2015,2
01/10/2015,3
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,2
01/10/2015,2
01/10/2015,1
01/10/2015,4
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,3
01/10/2015,1
01/10/2015,1
01/10/2015,2
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,3
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,4
01/10/2015,1
01/10/2015,2
01/10/2015,1
01/10/2015,2
01/10/2015,1
01/10/2015,1
01/10/2015,1
01/10/2015,4
01/10/2015,1
01/10/2015,1
01/10/2015,2
01/10/2015,1
01/10/2015,2
01/10/2015,1
01/10/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,4
01/11/2015,1
01/11/2015,1
01/11/2015,3
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,2
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,2
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,2
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,3
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,2
01/11/2015,2
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,2
01/11/2015,1
01/11/2015,2
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/11/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,2
01/12/2015,1
01/12/2015,3
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,2
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,2
01/12/2015,1
01/12/2015,2
01/12/2015,1
01/12/2015,4
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,3
01/12/2015,3
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,2
01/12/2015,1
01/12/2015,1
01/12/2015,3
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,3
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,2
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,2
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/12/2015,1
01/13/2015,2
01/13/2015,1
01/13/2015,1
01/13/2015,2
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,2
01/13/2015,2
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,2
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,2
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,2
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,2
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,4
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,3
01/13/2015,1
01/13/2015,1
01/13/2015,3
01/13/2015,1
01/13/2015,1
01/13/2015,3
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,2
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/13/2015,3
01/13/2015,1
01/13/2015,1
01/13/2015,1
01/14/2015,3
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,2
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,3
01/14/2015,1
01/14/2015,1
01/14/2015,2
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,2
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,3
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,2
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,2
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,3
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/14/2015,1
01/15/2015,4
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,2
01/15/2015,1
01/15/2015,2
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,2
01/15/2015,1
01/15/2015,1
01/15/2015,2
01/15/2015,3
01/15/2015,1
01/15/2015,2
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,2
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,2
01/15/2015,1
01/15/2015,2
01/15/2015,1
01/15/2015,1
01/15/2015,2
01/15/2015,2
01/15/2015,1
01/15/2015,2
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,2
01/15/2015,2
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/15/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,4
01/16/2015,1
01/16/2015,1
01/16/2015,3
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,2
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,2
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,2
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,3
01/16/2015,1
01/16/2015,2
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,2
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,4
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,2
01/16/2015,1
01/16/2015,2
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,2
01/16/2015,2
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,2
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,2
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,3
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/16/2015,1
01/17/2015,3
01/17/2015,1
01/17/2015,1
01/17/2015,3
01/17/2015,1
01/17/2015,2
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,5
01/17/2015,1
01/17/2015,1
01/17/2015,2
01/17/2015,1
01/17/2015,1
01/17/2015,2
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,2
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,2
01/17/2015,1
01/17/2015,3
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,2
01/17/2015,1
01/17/2015,2
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,3
01/17/2015,1
01/17/2015,2
01/17/2015,2
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,3
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/17/2015,2
01/17/2015,1
01/17/2015,1
01/17/2015,1
01/18/2015,3
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,2
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,2
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,2
01/18/2015,1
01/18/2015,2
01/18/2015,1
01/18/2015,1
01/18/2015,2
01/18/2015,1
01/18/2015,1
01/18/2015,4
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,2
01/18/2015,1
01/18/2015,1
01/18/2015,2
01/18/2015,1
01/18/2015,3
01/18/2015,2
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,2
01/18/2015,2
01/18/2015,2
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,1
01/18/2015,3
01/18/2015,1
01/18/2015,1
01/18/2015,5
01/18/2015,1
01/18/2015,1
01/18/2015,2
01/18/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,2
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,2
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,2
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,5
01/19/2015,1
01/19/2015,2
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,4
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,2
01/19/2015,1
01/19/2015,1
01/19/2015,2
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,1
01/19/2015,3
01/19/2015,1
01/19/2015,3
01/19/2015,1
01/19/2015,1
