START_DATE,count
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/05/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,2
01/06/2022,1
01/06/2022,2
01/06/2022,1
01/06/2022,2
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,2
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,2
01/06/2022,1
01/06/2022,1
01/06/2022,1
01/06/2022,3
01/06/2022,1
01/07/2022,1
01/07/2022,2
01/07/2022,2
01/07/2022,1
01/07/2022,2
01/07/2022,1
01/07/2022,1
01/07/2022,2
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,3
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,2
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,2
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/07/2022,1
01/08/2022,4
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,2
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,4
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,5
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/08/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,3
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,2
01/09/2022,2
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,2
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/09/2022,1
01/10/2022,2
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,2
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,3
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/10/2022,1
01/11/2022,2
01/11/2022,1
01/11/2022,2
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,2
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,2
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,5
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,2
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,2
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,2
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,2
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/11/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,3
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,2
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,2
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,4
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,2
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,3
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,2
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,2
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/12/2022,1
01/13/2022,2
01/13/2022,1
01/13/2022,1
01/13/2022,3
01/13/2022,1
01/13/2022,2
01/13/2022,1
01/13/2022,1
01/13/2022,2
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,2
01/13/2022,1
01/13/2022,2
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,2
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,2
01/13/2022,2
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,2
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,2
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/13/2022,1
01/14/2022,2
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,2
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,2
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,1
01/14/2022,3
01/14/2022,1
01/14/2022,2
01/14/2022,1
01/14/2022,1
01/15/2022,2
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,2
01/15/2022,1
01/15/2022,1
01/15/2022,4
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,3
01/15/2022,1
01/15/2022,1
01/15/2022,2
01/15/2022,2
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,2
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,2
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,2
01/15/2022,1
01/15/2022,4
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,5
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/15/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,2
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,2
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/16/2022,1
01/17/2022,1
01/17/2022,2
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,4
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,2
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,2
01/17/2022,1
01/17/2022,1
01/17/2022,2
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,2
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,2
01/17/2022,3
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/17/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,2
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,2
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,2
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,3
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,2
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,2
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,2
01/18/2022,1
01/18/2022,2
01/18/2022,1
01/18/2022,1
01/18/2022,2
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/18/2022,1
01/19/2022,2
01/19/2022,2
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,2
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,2
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,3
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,2
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,2
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,3
01/19/2022,1
01/19/2022,2
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/19/2022,4
01/19/2022,1
01/19/2022,2
01/19/2022,1
01/19/2022,1
01/19/2022,1
01/20/2022,4
01/20/2022,1
01/20/2022,1
01/20/2022,2
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,2
01/20/2022,1
01/20/2022,1
01/20/2022,2
01/20/2022,1
01/20/2022,1
01/20/2022,2
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,1
01/20/2022,2
01/20/2022,1
01/20/2022,1
01/20/2022,3
01/20/2022,1
01/20/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,2
01/21/2022,1
01/21/2022,1
01/21/2022,2
01/21/2022,1
01/21/2022,3
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,2
01/21/2022,1
01/21/2022,1
01/21/2022,2
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,2
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,2
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,6
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,3
01/21/2022,1
01/21/2022,4
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,1
01/21/2022,2
01/21/2022,2
01/21/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,3
01/22/2022,1
01/22/2022,2
01/22/2022,1
01/22/2022,2
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,2
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,2
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,2
01/22/2022,1
01/22/2022,4
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,3
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/22/2022,2
01/22/2022,1
01/22/2022,2
01/22/2022,1
01/22/2022,1
01/22/2022,1
01/23/2022,1
01/23/2022,1
01/23/2022,1
01/23/2022,1
01/23/2022,1
01/23/2022,1
01/23/2022,5
